,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1626352122513199104,1625724661848834048,1676587536000.0,2023-02-16 22:45:36,+0000,,"@ipatrol6010 @I_Like_Trans @Southpaw018 Youre really fucking weird man, breaking kids feet because of  “tradition” is literally insane but pop off I guess",en,[],[],1034825254596562950,1034825254596562950,JULYK1LLER,julian,4,22,https://twitter.com/JULYK1LLER/status/1626352122513199104,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'ipatrol6010', 'name': 'Ipatrol', 'id': '163077515'}, {'screen_name': 'I_Like_Trans', 'name': 'I like trans.', 'id': '1100884990794047489'}, {'screen_name': 'Southpaw018', 'name': 'Moof', 'id': '5478902'}]",,,,
11,1626352117966589953,1625465418222542849,1676587535000.0,2023-02-16 22:45:35,+0000,,"@piffavuri @Capsandnumbers @jk_rowling And who are you to say that they already don’t? How about you do some introspection in your life and learn to ask yourself: “do I actually care about women, or do I just hate men and attack trans women because they’re an easier target to demonize?”",en,[],[],3321809530,3321809530,MarrowD29,Marrow,4,22,https://twitter.com/MarrowD29/status/1626352117966589953,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'piffavuri', 'name': 'Rosalia', 'id': '1280750804'}, {'screen_name': 'Capsandnumbers', 'name': 'Capsandnumbers 🐀', 'id': '2251044721'}, {'screen_name': 'jk_rowling', 'name': 'J.K. Rowling', 'id': '62513246'}]",,,,
12,1626352117115133954,1626351173879103488,1676587535000.0,2023-02-16 22:45:35,+0000,,@HonorConnorr i used to have a friend that said “i’m a republican that leans on gay and trans issues”,en,[],[],3013832600,3013832600,snailtechnician,jess 🤠☭,4,22,https://twitter.com/snailtechnician/status/1626352117115133954,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'HonorConnorr', 'name': 'Connor ☭', 'id': '1308105736027869184'}]",,,,
13,1626352114191540225,1626350591806152704,1676587534000.0,2023-02-16 22:45:34,+0000,,@Saturn_Marooned The governor is actually tackling the trans people personally,en,[],[],1253902835571396609,1253902835571396609,TheViewFromMyR1,Footstilloveless💔,4,22,https://twitter.com/TheViewFromMyR1/status/1626352114191540225,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'Saturn_Marooned', 'name': 'Chloe', 'id': '1323770372148244480'}]",,,,
14,1626352112576745472,1626352112576745472,1676587534000.0,2023-02-16 22:45:34,+0000,,"At this Cavetown gig, and someone had a trans pride flag with ""FOR BRIANNA"" written on it. Robin got them to pass it up to him and he held it up high. That, my friends, is everything. Everything.",en,[],[],811809712878579712,811809712878579712,AlanKelloggs,Louis Barrough,4,22,https://twitter.com/AlanKelloggs/status/1626352112576745472,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
15,1626352101973450752,1626304915445358594,1676587531000.0,2023-02-16 22:45:31,+0000,,"@MarcBodnick @txsalth2o @jonathanchait  https://t.co/rcloMhydd5 NYT is an elitist, trust-fund recruiting, rich, white, organization.   Regardless, If they had an openly trans staff member would you believe their reporting more?",en,[],[],1198333751077548032,1198333751077548032,graciefacelove,(Formerly) Brooklyn Mom,4,22,https://twitter.com/graciefacelove/status/1626352101973450752,['https://www.businessinsider.com/new-york-times-diversity-report-increase-newsroom-leadership-black-poc-2021-2'],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'MarcBodnick', 'name': 'Marc Bodnick', 'id': '22832236'}, {'screen_name': 'txsalth2o', 'name': '𝗦𝗵𝗼𝘄 𝗠𝗲 𝗧𝗵𝗲 𝗗𝗮𝘁𝗮', 'id': '23784804'}, {'screen_name': 'jonathanchait', 'name': 'Jonathan Chait', 'id': '50446226'}]",,,,
16,1626352100778049538,1626278991656017920,1676587531000.0,2023-02-16 22:45:31,+0000,,@EmmLeem 🤣🤣🤣,und,[],[],1624717123187621888,1624717123187621888,TransLadynBlack,Ms.Robot 🏳️‍⚧️,4,22,https://twitter.com/TransLadynBlack/status/1626352100778049538,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'EmmLeem', 'name': 'Emmy 🏳️\u200d⚧️', 'id': '1046694932076023809'}]",,,,
17,1626352097783345160,1626171253160652800,1676587530000.0,2023-02-16 22:45:30,+0000,,"@gpscongreso @Congreso_Es @PSOE @raquel_pedraja Las familias con menores trans las hemos pasado canutas por vuestra culpa, porque tenéis una serie de terfas con poder que han impedido que saliera la ley trans estatal que esta sociedad se merece.Ah! las infancias trans EXISTEN.",es,[],[],993130217379127298,993130217379127298,Nmada16,Nómada,4,22,https://twitter.com/Nmada16/status/1626352097783345160,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'gpscongreso', 'name': 'PSOE Congreso', 'id': '522108784'}, {'screen_name': 'Congreso_Es', 'name': 'Congreso', 'id': '44091448'}, {'screen_name': 'PSOE', 'name': 'PSOE', 'id': '50982086'}, {'screen_name': 'raquel_pedraja', 'name': 'Raquel Pedraja', 'id': '112223206'}]",,,,
18,1626352094000062471,1626161166698352641,1676587530000.0,2023-02-16 22:45:30,+0000,,"@pilarcarracelas És a dir: ¿no saps si una dona trans és una dona real? ¿No tens una opinió sobre què és el que fa que tú, per exemple, siguis una dona?  Costa de creure.",ca,[],[],2417826384,2417826384,OctavioCortes73,Octavio Cortés,4,22,https://twitter.com/OctavioCortes73/status/1626352094000062471,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'pilarcarracelas', 'name': 'Pilar Carracelas 🐐', 'id': '290812583'}]",,,,
19,1626352091370323968,1620771803881959428,1676587529000.0,2023-02-16 22:45:29,+0000,,You’re seeing a lot of centrist pundits panic because the new trans backlash wouldn’t have happened without their credulity,en,[],[],77608185,77608185,BobbyBigWheel,Aaron,4,22,https://twitter.com/BobbyBigWheel/status/1626352091370323968,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
20,1626352091030487042,1626352091030487042,1676587529000.0,2023-02-16 22:45:29,+0000,,"One of the themes amongst those who write anti trans screeds is their insistence that they’re attacked &amp; maligned- I mean… and? If someone wrote an article saying gay people were pervs &amp; didn’t deserve healthcare related to that, I’d sure hope they were attacked &amp; maligned.",en,[],[],27629621,27629621,Daviemoo,Daviemoo,4,22,https://twitter.com/Daviemoo/status/1626352091030487042,[],[],0,,False,0,1,0,https://twitter.com/maxwelltani/status/1626324277422133253,trans,,,,,,,[],,,,
21,1626352090200084481,1626352090200084481,1676587529000.0,2023-02-16 22:45:29,+0000,,JK Rowling was right all along.  I have uncovered the true trans agenda.  https://t.co/MlWexMS9u1,en,[],[],2474378155,2474378155,AKtheEngineer,Alyx 🏳️‍⚧️🏴󠁧󠁢󠁳󠁣󠁴󠁿,4,22,https://twitter.com/AKtheEngineer/status/1626352090200084481,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1626352027902136321/pu/img/fj9YoEDTICiRR_Ze.jpg,False,1,0,0,,trans,,,,,,,[],,,,
22,1626352087939567616,1626293251597807616,1676587528000.0,2023-02-16 22:45:28,+0000,,"@VaushV I'm sorry but I support most trans people but I can't support Sam Smith, they're British",en,[],[],1062454758718369793,1062454758718369793,YogurtPh1r3,PipsDontLie,4,22,https://twitter.com/YogurtPh1r3/status/1626352087939567616,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'VaushV', 'name': 'Vaush', 'id': '1099570025491423233'}]",,,,
23,1626352087922786306,1626350787227181057,1676587528000.0,2023-02-16 22:45:28,+0000,,"Just shows “objectivity” as some understand it is quite subjective. A wealth of evidence shows being trans is real and not harmful, while there’s no evidence showing the contrary. Yet, there is existing social stratification that supports the incorrect side, so it gets run.",en,[],[],818977381171900416,818977381171900416,k_rambo_,K. Rambo,4,22,https://twitter.com/k_rambo_/status/1626352087922786306,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
24,1626352087008432128,1626062407641731072,1676587528000.0,2023-02-16 22:45:28,+0000,,@PrideInMath @souled_dark @exiliaex Lol I never accused you of whiteness learn to read,en,[],[],251762503,251762503,iXenu,🌽iXenu 🌽💉ACAB💉BLM💉Trans Rights💉,4,22,https://twitter.com/iXenu/status/1626352087008432128,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'PrideInMath', 'name': 'PrideInMath', 'id': '1458983674708381699'}, {'screen_name': 'souled_dark', 'name': '🏳️\u200d🌈Dark Souled🏳️\u200d⚧️🖤🐘🤍💜', 'id': '1316497695083835393'}, {'screen_name': 'exiliaex', 'name': 'doe🦌 (@exiliaex@masto.anarch.cc)', 'id': '813534323743883264'}]",,,,
25,1626352084722524161,1626126342461980677,1676587527000.0,2023-02-16 22:45:27,+0000,,"@jessiegender The ironic thing to me is that among people who make videos about trans issues, I find yours to be the most accessible and easily digested by normies. You're well spoken and frame things in a genuine way that gets the point across clearly. I've convinced normies using your vids.",en,[],[],846436327,846436327,tmweikel,Tyler,4,22,https://twitter.com/tmweikel/status/1626352084722524161,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'jessiegender', 'name': 'Jessie Earl', 'id': '14447626'}]",,,,
26,1626352084135149570,1626348047134298119,1676587527000.0,2023-02-16 22:45:27,+0000,,@ErinInTheMorn Bathrooms sports changing rooms are based on biology not ideology. Sure Trans can have their own spaces. Legal recognition of biological sex requires being born that way.,en,[],[],1596729913855430662,1596729913855430662,austinsfamily92,Austin,4,22,https://twitter.com/austinsfamily92/status/1626352084135149570,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'ErinInTheMorn', 'name': 'Erin Reed', 'id': '1115826452715511809'}]",,,,
27,1626352072806346752,1626352072806346752,1676587524000.0,2023-02-16 22:45:24,+0000,,"🙄🙄🙄  Read ""Kristi Noem signs bill forcing trans kids to de-transition then flies to D.C. to stir up 2024 chatter"" on SmartNews:  https://t.co/GZ6slurHpN #SmartNews",en,['smartnews'],[],1360096774761906178,1360096774761906178,DaisyBe59798028,Daisy Belle,4,22,https://twitter.com/DaisyBe59798028/status/1626352072806346752,['https://l.smartnews.com/csyxq/91bBBo'],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
28,1626352065378123777,1626351766584586240,1676587523000.0,2023-02-16 22:45:23,+0000,,@98skennedy NOI HAVE ALL THE TRANS AUTISM SWAG,en,[],[],4115198009,4115198009,transautismswag,f: Peter | Atlas,4,22,https://twitter.com/transautismswag/status/1626352065378123777,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': '98skennedy', 'name': 'spencer ♡', 'id': '1520224281220722689'}]",,,,
29,1626352061876166656,1626352061876166656,1676587522000.0,2023-02-16 22:45:22,+0000,,maybe  i'm  trans  masc  +  nb  then  cause  i've  been  saying  i  want  something  like  this  since  year  8  😓,en,[],[],1437530723842285571,1437530723842285571,yoouunghoon,twiig ˚ˑ༄ D-07,4,22,https://twitter.com/yoouunghoon/status/1626352061876166656,[],[],0,,False,0,0,0,https://twitter.com/D0GM4/status/1625981353383567361,trans,,,,,,,[],,,,
30,1626352061083254790,1626352061083254790,1676587522000.0,2023-02-16 22:45:22,+0000,,"Gov. JB Pritzker calls for universal preschool in Illinois by 2027.  Pritzker wants to start them early. Not to teach indoctrination. Critical Race, gender, trans, queer and hate for our country.",en,[],[],1518760934742839296,1518760934742839296,Gomerppyle,Gomer Pyle,4,22,https://twitter.com/Gomerppyle/status/1626352061083254790,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
31,1626352056306106368,1626352056306106368,1676587521000.0,2023-02-16 22:45:21,+0000,,I cracked them by saying such “weird” things as “trans women existing has literally no impact on your personal gender identity and if it does you should look inward” and “having a uterus isn’t a good definition for what a woman is” lmfao weakling  https://t.co/fY5sThmV6u,en,[],[],2964846691,2964846691,dollypillled,dolly parton holding a giant rifle,4,22,https://twitter.com/dollypillled/status/1626352056306106368,[],['https://pbs.twimg.com/media/FpH2knEaIAASksW.jpg'],1,https://pbs.twimg.com/media/FpH2knEaIAASksW.jpg,False,0,0,0,https://twitter.com/dollypillled/status/1626085460304105473,trans,,,,,,,[],,,,
32,1626352054041202688,1625887129346666498,1676587520000.0,2023-02-16 22:45:20,+0000,,@300mirrors @AkkadSecretary @Bdaddyvader Bold of you to treat Trans people as a monolith,en,[],[],245600335,245600335,ASCIIM0V,#1 All American Billy Rymer Enthusiast,4,22,https://twitter.com/ASCIIM0V/status/1626352054041202688,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': '300mirrors', 'name': 'Lily* ليليانا', 'id': '19697990'}, {'screen_name': 'AkkadSecretary', 'name': 'Callum', 'id': '1134838745960800256'}, {'screen_name': 'Bdaddyvader', 'name': 'BIG DADDY VADER', 'id': '1547472106396569602'}]",,,,
33,1626352048642875392,1626352048642875392,1676587519000.0,2023-02-16 22:45:19,+0000,,"uma vez chamei uma trans aqui pra gente ver um filminho, ficar e tals. Ela era muito mal educada man, tipo de arrotar, meter dedo no nariz, peidar na minha frente... Eu fiquei ""???"". Pedi pra minha amiga me ligar dizendo que tava na UPA pra eu me sair dessa loucura",pt,[],[],1046565303365373953,1046565303365373953,isrdavee,Davi V.,4,22,https://twitter.com/isrdavee/status/1626352048642875392,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
34,1626352043991396352,1626351056409051136,1676587518000.0,2023-02-16 22:45:18,+0000,,"you should abso-fucking-lutely unsubscribe to publications for posting things you don't agree with.   this isn't a cancel culture issue, this is an ""I care about trans people, and you don't"" issue.",en,[],[],436362270,436362270,Seanxfagan,Sean,4,22,https://twitter.com/Seanxfagan/status/1626352043991396352,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
35,1626352038253559808,1625977865975070742,1676587516000.0,2023-02-16 22:45:16,+0000,,"@HeySmollie I am a trans masc non-binary person but love fashion, makeup, pink, cute aesthetic, etc. Hobbies, gender expression, etc does not determine your identity. You are valid and you are a man period 🫶🏻",en,[],[],1587459593956986881,1587459593956986881,SweetiBerryyy,Berry 🍓 they/he/she,4,22,https://twitter.com/SweetiBerryyy/status/1626352038253559808,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'HeySmollie', 'name': 'Ollie🦴 Hellhound Vtuber🖤', 'id': '1391653981466791943'}]",,,,
36,1626352032687980545,1626288909142396929,1676587515000.0,2023-02-16 22:45:15,+0000,,@jojoreqiuem1989 @jjba_cursed i am the president of sueisha,en,[],[],1623970213753683968,1623970213753683968,DragonaIsTrans,🏳️‍⚧️ Reminding You That Dragona is Trans 🏳️‍⚧️,4,22,https://twitter.com/DragonaIsTrans/status/1626352032687980545,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'jojoreqiuem1989', 'name': 'Anime Works', 'id': '1430402508212428805'}, {'screen_name': 'jjba_cursed', 'name': 'Cursed JoJo', 'id': '1330830276428226560'}]",,,,
37,1626352028195885058,1626352028195885058,1676587514000.0,2023-02-16 22:45:14,+0000,,Leia thinks trans people are valid and amazing,en,[],[],1482147587352317954,1482147587352317954,TransStarWars,TransStarWarsBot,4,22,https://twitter.com/TransStarWars/status/1626352028195885058,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
38,1626352023124729856,1626352023124729856,1676587513000.0,2023-02-16 22:45:13,+0000,,los jojos diciendo acab y trans rights en el mismo capítulo.......... 😌✊,es,[],[],364908458,364908458,DieBatsuDie,¿¡Batsu!?,4,22,https://twitter.com/DieBatsuDie/status/1626352023124729856,[],[],0,,False,2,0,1,,trans,,,,,,,[],,,,
39,1626352019450523648,1626316754979880961,1676587512000.0,2023-02-16 22:45:12,+0000,,@latigazototal @sneako Actually this is false. Trans men can get pregnant. Trans men are men.,en,[],[],82973136,82973136,FreedomPosting,Meatball Ron,4,22,https://twitter.com/FreedomPosting/status/1626352019450523648,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'latigazototal', 'name': 'NoRandomTrades', 'id': '1298760429871587328'}, {'screen_name': 'sneako', 'name': 'SNEAKO', 'id': '588703829'}]",,,,
40,1626352015864479744,1626288909142396929,1676587511000.0,2023-02-16 22:45:11,+0000,,"@EdwardIrr4 @leafyfiddle13 @SunnyTheLuke @jjba_cursed Could also be that Jodio is 15 and doesn't get trans subjects/is misgendering, but Dragona could also be transfemme and still use he/him pronouns. Cool character, and I love seeing fans love Dragona.",en,[],[],3300559321,3300559321,NixAtNyte,Nix,4,22,https://twitter.com/NixAtNyte/status/1626352015864479744,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'EdwardIrr4', 'name': 'LONZO MIP/CARUSO 6MOY', 'id': '1287860331281293313'}, {'screen_name': 'leafyfiddle13', 'name': 'Emmet Eklund 🇺🇦🇮🇪', 'id': '903005091925516288'}, {'screen_name': 'SunnyTheLuke', 'name': 'Luke the Pipe Bomberman', 'id': '1248239790518124545'}, {'screen_name': 'jjba_cursed', 'name': 'Cursed JoJo', 'id': '1330830276428226560'}]",,,,
41,1626352015788896257,1625242440419405842,1676587511000.0,2023-02-16 22:45:11,+0000,,@ManCalledStan @katep2016 @Esqueer_ Do you not see that double entendre? I know lots and lots and lots and lots of “republicans” none of them want to take trans rights away from anyone. They want them to have the same rights as everyone else.,en,[],[],169758576,169758576,Iheartliberty78,Socratic Method,4,22,https://twitter.com/Iheartliberty78/status/1626352015788896257,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'ManCalledStan', 'name': 'STNMN', 'id': '2918036605'}, {'screen_name': 'katep2016', 'name': 'watchthisspace (she/her) 🇺🇸🏳️\u200d⚧️🇺🇦 ⚽️⚾️🏒🏸🎼', 'id': '74612409'}, {'screen_name': 'Esqueer_', 'name': 'Alejandra Caraballo', 'id': '409389074'}]",,,,
42,1626352015428182016,1626352004544057344,1676587511000.0,2023-02-16 22:45:11,+0000,,"My point is, trans friends, please take a breather. Please do not overthink how you’ve reacted. We do what you need to do to keep going. We will keep going but we have to look out for ourselves too. Give yourself a break 💜",en,[],[],26812941,26812941,_MxMike,Mx Mike (They/Them),4,22,https://twitter.com/_MxMike/status/1626352015428182016,[],[],0,,False,0,0,0,,trans,,,,,,,[],,,,
43,1626352015424262145,1626352015424262145,1676587511000.0,2023-02-16 22:45:11,+0000,,me n @GothicLemonDNA out here writing the trans agenda  https://t.co/EAx58W4ADo,en,[],[],1120103506629652481,1120103506629652481,ladleaide,Ladle🔞,4,22,https://twitter.com/ladleaide/status/1626352015424262145,[],['https://pbs.twimg.com/tweet_video_thumb/FpH2hdyagAAdcM4.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FpH2hdyagAAdcM4.jpg,False,0,0,0,,trans,,,,,,,[],,,,
44,1626352014878732292,1626323763070480384,1676587511000.0,2023-02-16 22:45:11,+0000,,"@CambionRabbit @TaigaOverHeaven @SpecterVonBaren @PetraStan93 @VTuberCringe Probably cuz there are Hogwarts stream sniping websites, which is honesty sad asf, ur not helping trans people or giving them a good look for harassing someone who uses their money on a game, but y'know",en,[],[],1256274536695291905,1256274536695291905,KindaMob,Mob,4,22,https://twitter.com/KindaMob/status/1626352014878732292,[],[],0,,False,0,0,0,,trans,,,,,,,"[{'screen_name': 'CambionRabbit', 'name': 'Alice C. Alucard - Hiatus - Beginning of Year 5', 'id': '1561105961821028360'}, {'screen_name': 'TaigaOverHeaven', 'name': 'Taiga♰Holic - VTuber', 'id': '1253308474848616454'}, {'screen_name': 'SpecterVonBaren', 'name': 'Specter Von Baren', 'id': '520945252'}, {'screen_name': 'PetraStan93', 'name': 'Brigid Pride', 'id': '1337864486183645185'}, {'screen_name': 'VTuberCringe', 'name': 'Kuri Rinji | VTuber & Fan Cringe/Drama🌰', 'id': '1347269127015161856'}]",,,,
